,end,start,text,season,episode,norm_text
342,855.854,853.119,"Well, I'm no Carl
when it comes to this stuff,",26,05,well im no carl when it comes to this stuff
343,857.622,855.856,"but I ain't no Lenny, neither.",26,05,but i aint no lenny neither
344,859.29,857.624,And I would say...,26,05,and i would say
345,862.36,859.292,"no matter how much you try
to keep things casual,",26,05,no matter how much you try to keep things casual
346,864.796,862.362,someone always gets hurt.,26,05,someone always gets hurt
347,869.601,864.798,"Hmm. Well, then I must harden my
heart against such an outcome.",26,05,hmm well then i must harden my heart against such an outcome
348,873.638,871.837,"I appreciate the counsel,
Simpson.",26,05,i appreciate the counsel simpson
349,876.641,873.64,"Now, please trap-door
yourself out.",26,05,now please trapdoor yourself out
350,878.476,876.643,Glad I could be of help!,26,05,glad i could be of help
351,879.777,878.478,(indistinct chatter),26,05,indistinct chatter
352,884.415,881.347,"Do you have the
signed gas leases?",26,05,do you have the signed gas leases
353,887.819,886.719,"BURNS:
Hold on.",26,05,burns hold on
354,889.487,887.821,This feels light.,26,05,this feels light
355,893.024,889.489,"Ah. One of these deeds
is missing a signature.",26,05,ah one of these deeds is missing a signature
356,896.194,893.026,"The gas rights transfer form
for 742 Evergreen Terrace",26,05,the gas rights transfer form for 742 evergreen terrace
357,899.831,896.196,"was never signed by...
Marge Simpson.",26,05,was never signed by marge simpson
358,902.567,899.833,"(gasps)
Marge, why
didn't you sign?",26,05,gasps marge why didnt you sign
359,905.37,902.569,Our water was on fire!,26,05,our water was on fire
360,907.505,905.372,"I'm sorry, but
the law states",26,05,im sorry but the law states
361,910.742,907.507,"that unless every single
resident sells their rights,",26,05,that unless every single resident sells their rights
362,913.378,910.744,"Burns can't
frack drop one!",26,05,burns cant frack drop one
363,915.513,913.38,"ALL:
Oh!",26,05,all oh
364,916.915,915.515,"Oh, I was counting on that money",26,05,oh i was counting on that money
365,918.349,916.917,"to pay for my other
calf implant.",26,05,to pay for my other calf implant
366,919.517,918.351,Yuck.,26,05,yuck
367,921.92,919.519,"I already felt the pride
of energy independence.",26,05,i already felt the pride of energy independence
368,924.188,921.922,"(loud, overlapping
crowd chatter)",26,05,loud overlapping crowd chatter
369,927.091,924.19,"Marge Simpson,
I'm as mad at you",26,05,marge simpson im as mad at you
370,929.227,927.093,"as you usually
are at me!",26,05,as you usually are at me
371,931.562,929.229,"(gasps)
Hmm!",26,05,gasps hmm
372,934.098,931.564,(indistinct chatter),26,05,indistinct chatter
373,936.534,934.1,(wind whistling),26,05,wind whistling
374,938.269,936.536,"Cheer up, Monty.",26,05,cheer up monty
375,940.071,938.271,"All you lost was money,",26,05,all you lost was money
376,942.607,940.073,but what you get is... me.,26,05,but what you get is me
377,947.612,945.277,(cracking),26,05,cracking
378,949.38,947.614,All I lost was <i>money?</i>,26,05,all i lost was imoneyi
379,950.915,949.382,(laughs),26,05,laughs
380,953.051,950.917,"Let me make one thing
perfectly clear.",26,05,let me make one thing perfectly clear
381,955.053,953.053,"Our dalliance meant
nothing to me!",26,05,our dalliance meant nothing to me
382,958.056,955.055,"You were but a sprig of parsley
garnishing my beefsteak.",26,05,you were but a sprig of parsley garnishing my beefsteak
383,961.459,958.058,"Now I cast you aside
for the busboys to gnaw upon.",26,05,now i cast you aside for the busboys to gnaw upon
384,964.295,961.461,"Considered this ill-conceived
affair terminated!",26,05,considered this illconceived affair terminated
385,966.965,964.297,(gasps),26,05,gasps
386,968.967,966.967,(chuckling),26,05,chuckling
387,971.135,968.969,I played this just perfectly.,26,05,i played this just perfectly
388,978.576,976.141,"Oh, yeah, great.
Great, Marge, great work.",26,05,oh yeah great great marge great work
389,981.98,978.578,"Thanks to you, Springfield will
never be a natural gas boomtown,",26,05,thanks to you springfield will never be a natural gas boomtown
390,985.984,981.982,"and like all boomtowns,
it would have lasted forever.",26,05,and like all boomtowns it would have lasted forever
391,989.587,985.986,Oh! Our water was on fire!,26,05,oh our water was on fire
392,993.124,989.589,Oh!    <i>W</i>on fire. <i>Was!</i>,26,05,oh iwion fire iwasi
393,995.259,993.126,"I finally got a job
I was good at,",26,05,i finally got a job i was good at
394,998.629,995.261,and now I have to give it up!,26,05,and now i have to give it up
395,1001.599,998.631,"So, you've come begging
not to be fired?",26,05,so youve come begging not to be fired
396,1003.768,1001.601,"Smithers, turn my back
on this man!",26,05,smithers turn my back on this man
397,1006.27,1003.77,Maximum huff!,26,05,maximum huff
398,1008.606,1006.272,"Wait, Mr. Burns.
I'm here to man up.",26,05,wait mr burns im here to man up
399,1010.274,1008.608,"It was all
my wife's fault!",26,05,it was all my wifes fault
400,1011.776,1010.276,(sighs heavily),26,05,sighs heavily
401,1014.278,1011.778,"Sometimes I think she and I
have nothing in common!",26,05,sometimes i think she and i have nothing in common
402,1017.115,1014.28,"Nothing in common,
eh? Tell me more.",26,05,nothing in common eh tell me more
403,1018.649,1017.117,Marge likes sushi.,26,05,marge likes sushi
404,1020.785,1018.651,"I like gum that
squirts in your mouth.",26,05,i like gum that squirts in your mouth
405,1022.453,1020.787,She's into romantic comedies.,26,05,shes into romantic comedies
406,1023.955,1022.455,I like movies where there's only,26,05,i like movies where theres only
407,1026.19,1023.957,"one day a year
when murder is legal.",26,05,one day a year when murder is legal
408,1029.527,1026.192,"Yup, Marge and I see the world
in totally different ways.",26,05,yup marge and i see the world in totally different ways
409,1031.329,1029.529,"Hmm. Different, exactly.",26,05,hmm different exactly
410,1034.465,1031.331,"That's why I had to give
my woman the old heave-ho.",26,05,thats why i had to give my woman the old heaveho
411,1036.834,1034.467,"So, you don't miss
that politics lady at all?",26,05,so you dont miss that politics lady at all
412,1038.469,1036.836,"Not for one
Chinese second.",26,05,not for one chinese second
413,1040.872,1038.471,"And I'm sure
she's forgotten all about me.",26,05,and im sure shes forgotten all about me
414,1043.975,1042.141,(both gasp),26,05,both gasp
415,1045.51,1043.977,Killdozers.,26,05,killdozers
416,1047.145,1045.512,"Whatever are you doing, man?!",26,05,whatever are you doing man
417,1049.313,1047.147,"We're tearing down this place
and putting up",26,05,were tearing down this place and putting up
418,1051.049,1049.315,"a recycling center,",26,05,a recycling center
419,1053.317,1051.051,"slash Native American
history museum,",26,05,slash native american history museum
420,1054.986,1053.319,"slash condor
sanctuary.",26,05,slash condor sanctuary
421,1056.654,1054.988,(screeching),26,05,screeching
422,1059.724,1056.656,"Hmm. A project this bloated
and ill thought out",26,05,hmm a project this bloated and ill thought out
423,1061.692,1059.726,"could only be the work
of an angry liberal.",26,05,could only be the work of an angry liberal
424,1063.494,1061.694,"(gasps)
Maxine!",26,05,gasps maxine
425,1066.064,1063.496,"My ex is using the thing
I hate most against me--",26,05,my ex is using the thing i hate most against me
426,1067.532,1066.066,big government.,26,05,big government
427,1068.866,1067.534,(grunts),26,05,grunts
428,1070.535,1068.868,(camera shutter clicking),26,05,camera shutter clicking
429,1072.003,1070.537,"Stop this
ribbon cutting!",26,05,stop this ribbon cutting
430,1073.704,1072.005,This is private property!,26,05,this is private property
431,1075.573,1073.706,"What's the matter,
Mr. Burns?",26,05,whats the matter mr burns
432,1078.042,1075.575,"Never heard
of eminent domain?",26,05,never heard of eminent domain
433,1080.545,1078.044,"You're just doing this to get
back at me for dumping you!",26,05,youre just doing this to get back at me for dumping you
434,1083.081,1080.547,That is ridiculous.,26,05,that is ridiculous
435,1087.852,1086.251,(gasps),26,05,gasps
436,1090.188,1087.854,The Antonin Scalia bedroom!,26,05,the antonin scalia bedroom
437,1093.391,1090.19,"It's a National Public Radio
broadcast center now.",26,05,its a national public radio broadcast center now
438,1095.059,1093.393,Who are you?,26,05,who are you
439,1098.029,1095.061,"I'm Robert Siegel, and this is
<i>All Things Considered.</i>",26,05,im robert siegel and this is iall things consideredi
440,1100.498,1098.031,(theme music playing),26,05,theme music playing
441,1108.372,1106.405,"Stop laying about, you!",26,05,stop laying about you
442,1109.707,1108.374,There's work to be done!,26,05,theres work to be done
443,1111.776,1109.709,"(weakly):
Or Gravy Thursday.",26,05,weakly or gravy thursday
444,1113.744,1111.778,"If that woman thinks
she's been scorned now,",26,05,if that woman thinks shes been scorned now
445,1116.18,1113.746,she ain't seen nothing yet!,26,05,she aint seen nothing yet
446,1125.957,1124.556,(clacking),26,05,clacking
447,1128.126,1125.959,It's fracking time.,26,05,its fracking time
448,1130.094,1128.128,(squeaking),26,05,squeaking
449,1132.396,1130.096,(whooshing),26,05,whooshing
450,1135.466,1132.398,(rumbling),26,05,rumbling
451,1137.468,1135.468,(groaning),26,05,groaning
452,1139.637,1137.47,(Bart groaning),26,05,bart groaning
453,1141.706,1139.639,(grunts),26,05,grunts
454,1144.408,1143.142,(groans),26,05,groans
455,1148.579,1144.41,"Is one of the side effects
of fracking earthquakes?",26,05,is one of the side effects of fracking earthquakes
456,1150.481,1148.581,"(voice shaking):
Yes!",26,05,voice shaking yes
457,1152.717,1150.483,(rumbling continues),26,05,rumbling continues
458,1155.82,1153.986,What are you doing?,26,05,what are you doing
459,1157.755,1155.822,"You're destroying
this neighborhood.",26,05,youre destroying this neighborhood
460,1160.424,1157.757,"Just like
you destroyed my mansion.",26,05,just like you destroyed my mansion
461,1164.795,1160.426,"I don't know what I ever saw in
you, you planet-ruining monster!",26,05,i dont know what i ever saw in you you planetruining monster
462,1168.166,1164.797,"Likewise,
you planet-saving succubus!",26,05,likewise you planetsaving succubus
463,1170.301,1168.168,(metallic rattling),26,05,metallic rattling
464,1174.338,1170.303,"Homer, turn off
that horrible machine!",26,05,homer turn off that horrible machine
465,1177.008,1174.34,"You don't know anything
about hydraulic fracturing!",26,05,you dont know anything about hydraulic fracturing
466,1179.777,1177.01,"You've just been brainwashed
by liberal TV shows",26,05,youve just been brainwashed by liberal tv shows
467,1182.446,1179.779,"who use fracking
as an easy bad guy,",26,05,who use fracking as an easy bad guy
468,1184.949,1182.448,but it can save this country!,26,05,but it can save this country
469,1187.618,1184.951,Our... water... was...,26,05,our water was
470,1189.954,1187.62,on... fire!,26,05,on fire
471,1192.957,1189.956,"Wait. I finally get
what you're saying.",26,05,wait i finally get what youre saying
472,1196.16,1192.959,"Fracking <i>is</i> great,
but the only place",26,05,fracking iisi great but the only place
473,1200.298,1196.162,"it should ever happen
is in other people's towns!",26,05,it should ever happen is in other peoples towns
474,1201.699,1200.3,Hmm.,26,05,hmm
475,1203.367,1201.701,(grunting),26,05,grunting
476,1208.739,1206.872,(whooshing),26,05,whooshing
477,1212.877,1210.642,(grunting nervously),26,05,grunting nervously
478,1223.788,1220.319,"You always do
the right thing... sort of.",26,05,you always do the right thing sort of
479,1226.991,1225.324,What is he doing?,26,05,what is he doing
480,1229.06,1226.993,"He was furious at that woman,
now he's embracing her.",26,05,he was furious at that woman now hes embracing her
481,1231.329,1229.062,"He told me himself
they had nothing in common.",26,05,he told me himself they had nothing in common
482,1233.364,1231.331,Nothing except passion.,26,05,nothing except passion
483,1235.533,1233.366,"Mm.
(cracking)",26,05,mm cracking
484,1237.235,1235.535,(hearts beating),26,05,hearts beating
485,1239.57,1237.237,"I was a fool
to break up with you, Maxine.",26,05,i was a fool to break up with you maxine
486,1242.506,1239.572,"I'm sorry I turned your home
into a liberal paradise.",26,05,im sorry i turned your home into a liberal paradise
487,1245.343,1242.508,"You think we could
make <i>us</i> work?",26,05,you think we could make iusi work
488,1247.845,1245.345,"I don't know.
We're pretty different.",26,05,i dont know were pretty different
489,1250.548,1247.847,"But we've got passion,
and as long as we've got that,",26,05,but weve got passion and as long as weve got that
490,1253.517,1250.55,"our lives will never
get boring.",26,05,our lives will never get boring
491,1255.653,1253.519,Mmm.,26,05,mmm
492,1258.689,1257.089,"Well, there's free
jazz on Saturdays",26,05,well theres free jazz on saturdays
493,1260.224,1258.691,at the art museum.,26,05,at the art museum
494,1263.527,1260.226,"Now they say omega-3 pills
are bad for you.",26,05,now they say omega3 pills are bad for you
495,1266.931,1263.529,"My sister's dog
had puppies.",26,05,my sisters dog had puppies
496,1269.767,1266.933,"What kind?
What kind of what?",26,05,what kind what kind of what
497,1272.27,1269.769,"What kind of dog
does your sister have?",26,05,what kind of dog does your sister have
498,1274.438,1272.272,I don't know.,26,05,i dont know
499,1284.115,1281.58,"Captioned by
<font color=""#00ffff"">Media Access Group at WGBH</font>
<font color=""#00ffff"">access.wgbh.org</font>",26,05,captioned by font color00ffffmedia access group at wgbhfont font color00ffffaccesswgbhorgfont
500,1292.556,1290.289,"What color drawer
pulls did you want?",26,05,what color drawer pulls did you want
